id,date,winner,loser,elo_winner,elo_loser,first_hand,conceded,record
463429877,2024-01-18 01:16:00,ertruji,Ma Rosa Elena Valdiv,403,235,ertruji,False,r5y4r5y4r4y4r5y5r5y2r1y2r2y3r5y5r5y1r1y5r5y5r5y3r4y5r5y1r5y1r5y1r5y1r5y3r4y5r5y4r4y4r5y4r5y4r4y4r4y4r5y5r5y4r2y4r2y4r2y4r3y4r2y4r4y4r4y1r4y1r4y1r4y5r4y4r2y3r2y2r2y1r1y2r3y2r2y2r4y2r3y3r4y4r1y4r1y4r1y4r1y4r5y4r1y4r2y4r2y4r3y4r1y4r2y4r5
463428567,2024-01-18 01:15:00,Grezza91,charlottefiona,160,40,Grezza91,False,y4r5y4r4y4r5y2r5y5r3y4r4y5r5y5r4y2r2y3r3y2r3y4r4y4r1y1r1y1r1y3r2y3r1y4r2y3r2y1r4y1r4y3r2y1r2y1r2y4r3y4r5y5r5y3r5y3r3y4r5y3r5y4r5y5r5y2r1y2r2y1r3y1r3y2r3y2r1y2r1y2r1y2r1y2r1y2
459991738,2024-01-18 01:14:00,lapinou,EarlofDukes,290,221,lapinou,False,y4r5y4r5y4r4y2r4y4r5y5r1y2r1y4r5y5r1y2r3y2r4y2r4y2r4y3r1y3r1y2r5y1r1y1r2y2r2y2r2y2r2y3r4y1r4y5r5y5r2y5r2y5r2y5r5y3r4y1r5y1r5y3r5y1r5y5r5y1r4y1r5y3r5y1r1y4r3y1r2y1r3y1r1y1r3y1r1y1r3y1r5y1r1y4r3y1r5y4r1y4r1y4r3y4r3y3
453044473,2024-01-18 01:02:00,GRRomain,alethvero,263,100,GRRomain,False,r5y5r5y5r5y4r3y4r5y4r3y1r1y1r1y1r1y3r2y4r2y3r2y2r1y3r1y3r1y4r1y2r4y3r3y2r1y4r1y3r4y3r4y1r4y2r4y1r4y1r3y1r3y1r4y2r4y2r4y2r2y2r2y2r2y2r2y2r3y2r2
463396201,2024-01-17 23:37:00,ertruji,red_rain,398,1,ertruji,False,r5y5r5y4r5y4r5y4r4y2r5y5r5y3r1y3r4y3r1y5r5y3r4y3r1y1r1y1r5y2r1y2r5y5r5y5r5y5r2y5r1y5r1y4r4y1r1y2r4y2r3y4r4y2r4y2r4y1r3y2r3y1r1y1r3y2r4y1r3y4r4y4r2y4r3y1r1y2r5y2r5
463381561,2024-01-17 23:14:00,rossili2712,snafuforyou,131,278,snafuforyou,False,r4y5r4y5r2y3r3y3r5y3r5y1r5y3r2y3r3y3r1y1r2y5r3y5r4y5r4y5r2y4r2y5r3y5r4y5r4y5r4y5r2y5r1y2r1y1r5y1r1y1r1y1r1y4r1y1r1y4r5y2r3y4r2y2r5y4r5y4r5y4r3y4r5y4r5y4r1y1r2y4r2y4
463386710,2024-01-17 23:05:00,snafuforyou,rossili2712,293,117,rossili2712,False,r2y3r3y1r2y1r1y5r2y5r2y4r5y1r4y1r4y1r4y1r5y1r3y1r3y5r5y3r5y3r5y3r5y3r1y3r5y5r5y5r4y5r4y5r4y3r4y5r3y5r3y5r4y5r3y5r2y5r2y4r2y4r2y4r2y2r1y2r1y4r1y4r1y4
455901555,2024-01-17 20:21:00,Playoria,Tellurson,208,200,Tellurson,False,y2r5y2r5y2r5y2r5y5r1y2r1y2r5y5r5y5r4y5r4y4r5y4r5y4r5y4r5y4r5y4r1y4r3y5r1y4r1y5r3y5r3y5r1y5r1y5r1y5r4y5r1y5r4y5r4y5r4y1r2y5r2y5r4y1r2y1r2y1r2y3r2y1r2y1r2y2r3y1r3y1r2y1r2y3r2y3r3y3r5y2r1y3r5y3r1y2r5
463286346,2024-01-17 18:26:00,ertruji,jebach_,396,196,jebach_,False,y4r5y4r5y4r4y5r5y2r5y2r2y2r5y5r5y2r5y2r3y2r5y2r5y2r5y2r5y2r1y5r1y5r1y3r4y4r4y2r1y5r1y5r1y5r2y3r4y5r2y5r4y5r3y1r4y1r4y1r3y1r4y1r2y1r2y3r2y3r1y4r1y4r3y5r1y4r2y4r3y4r3y4r1y4r1y2r3y4r2y1r3y1r2y2r1y1r5y1r2y5r5y5r1y5r1
463289442,2024-01-17 18:14:00,jebach_,ertruji,207,391,jebach_,False,y4r5y4r5y4r4y3r5y3r4y5r1y5r5y5r5y5r5y4r4y4r2y1r1y1r4y1r5y4r2y1r5y5r5y4r5y3r5y4r5y4r5y4r2y1r2y5r2y1r3y1r3y5r3y1r4y1r1y4r5y2r1y2r2y2r3y2r3y2r2y3r4y4r2y4r2y4r5y4r1y4r4y4r1y4r5y2r4y4r1y4r1y4r1y4r1y4r5y4r1y4r4y4r4y4
461774458,2024-01-17 13:47:00,Escaquista,SarcasticFerret,328,57,SarcasticFerret,False,y4r5y5r5y5r1y4r1y2r1y3r1y3r1y4r1y3r4y3r4y5r1y1r1y1r5y3r5y5r5y5r5y3r4y5r4y1r2y2r2y2r2y1r2y5r2y1r4y1r2y4r5y5r3y2r3y2r4y2r4y5r4y1r3y1r3y5r4y1r3y2r1y2r5y1r1
449159098,2024-01-17 07:12:00,koolgreg,lili038,161,117,lili038,False,r5y1r3y2r3y4r3y4r5y4r3y2r2y3r3y4r3y5r3y3r4y3r5y5r5y2r1y2r1y2r4y4r4y2r4y2r4y4r4y4r4y4r4y5r4y5r5y2r2y4r2y1r2y5r1y5r2y1r5y3r5y2r5y1r5y1r5y1r5y5r5y2r5y4r5y2
463123822,2024-01-17 06:14:00,PWCistheway,cshrimps,127,88,PWCistheway,False,r2y3r4y3r2y3r4y1r3y2r1y3r3y3r3y3r1y2r5y4r2y4r5y1r1y2r4y1r4y3r2y2r2y5r4y5r5y5r1y3r5y3r2y4r5y4r1y5r4y4r4y4r3y2r4y2r4y4r1y4r3y1r3y1r1y2r1y2r2y1r1y5r2y5r2y2r1y5r1y2r1y1r1y1r2y1r2y5r1
463095577,2024-01-17 05:09:00,PWCistheway,cshrimps,98,88,PWCistheway,False,y5r3y5r3y5r4y1r3y5r4y5r3y3r3y1r3y5r4y5r4y3r2y5r2y5r1y5r2y3r4y5r4y5r4y5r2y3r2y5r2y5r2y5r4y3r1y3r1y1r5y1r4y1r5y1r4y1r4y1r4y1r4y2r1y2r1y2r1y2r5y2r5y2r5y2r1y2
463095036,2024-01-17 04:58:00,cshrimps,PWCistheway,88,67,PWCistheway,False,y5r4y3r4y5r2y3r2y3r3y3r3y1r4y1r4y3r4y3r4y3r4y3r3y5r2y4r1y4r2y4r2y4r2y4r2y4r3y4r3y4r3y5r1y5r1y5r1y5r1y4r1y4r1
463095872,2024-01-17 04:52:00,PWCistheway,cshrimps,67,57,cshrimps,False,y5r2y5r2y3r4y3r4y1r5y1r4y3r3y2r1y2r3y2r3y2r1y3r3y2r4y3r2y3r3y2r3y5r1y2r1y5r1y2r1y5r1y4r1y5r1y1r2y4r2y1r2y1r2y4r2y5r2y1r4y4r4y1r4y1r4
456381691,2024-01-17 00:18:00,Hoditoakiraly,Eszter2021,284,120,Eszter2021,False,y5r4y5r4y4r1y3r1y3r1y4r1y4r1y4r4y4r4y3r5y4r5y4r4y5r4y5r5y3r4y3r4y5r1y5r5y2r5y2r2y3r5y5r5y3r5y5r5y2r4y1r3y4r3y1r3y1r5y1r5y1r3y1r3y2r3y2r1y2r1
461905746,2024-01-16 23:40:00,strikernova,PrairieRover,57,1,strikernova,False,r4y1r3y5r4y5r3y1r3y1r3y2r3y4r3y2r2y3r2y3r2y2r1y2r1y3r1y4r1y3r1y3r1y3r1y2r1y5r2y5r2y5r2y2r2y5r2y5r4y5r4y1r4y2r5y1r4y1r4
462967792,2024-01-16 23:27:00,snafuforyou,rossili2712,287,122,snafuforyou,False,y1r2y1r2y4r4y5r4y5r3y1r3y1r3y1r5y1r5y2r5y2r5y2r4y2r4y2r4y2r4y2r3y2r2y3r4y3r4y3r3y5r3y5r5y5r5y5r2y5r2y4r5y4r5y4r4y4r2y3r4y3r4y3r4y4
462969160,2024-01-16 23:24:00,rossili2712,snafuforyou,128,282,snafuforyou,False,r4y5r4y5r2y3r3y3r2y3r2y3r5y3r2y3r3y1r5y1r5y2r4y2r4y2r4y4r2y4r3y5r1y5r2y1r2y1r2y1r2y2r1y2r1y2r1y1r1y1r2y1r2y5r2y5r2y5r1y4r5y5r1y4r5y4r5y4r3y5r1y4r3y4r2y5r2y2r5y2r4y2r4y2r4y2r3y2r3y2r3y2r3y5
462845369,2024-01-16 17:28:00,chaseleft,sagawaexpress,221,119,chaseleft,False,r5y5r2y5r2y3r5y3r4y3r5y3r5y3r2y2r1y3r1y3r4y3r2y4r2y4r4y4r1y1r2y1r2y1r2y1r1y1r1y2r1y2r1y2r1y2r1y2r1y2r3y2r3y2r3y1r1y1r1y5r5y5r4y5r5y5r3y5r1y5r3y5r5y5r3
462840248,2024-01-16 17:24:00,sagawaexpress,chaseleft,127,213,sagawaexpress,False,r4y5r4y5r4y3r4y5r5y2r5y5r5y5r5y5r5y5r5y4r3y2r1y2r1y4r1y4r1y5r1y2r1y2r3y3r3y3r4y3r3y1r3y1r3y4r4y4r3y4r2y1r2y1r1y3r2y1r2y2r5y4r4y3r4y4r1y4r4y1r5y1r5
462843517,2024-01-16 17:19:00,sagawaexpress,chaseleft,114,226,chaseleft,False,r2y5r2y5r4y4r2y1r1y1r3y1r1y1r1y3r5y5r5y2r3y2r4y2r5y3r5y5r5y3r5y5r3y2r1y2r1y2r1y2r1y1r1y1r1y2r2y4r2y3r2y3r4y3r4y1r4y1r4y4r5y5r5y5r4y5r3y4r2y4r2y4r4y4r3y4r3y4
462843655,2024-01-16 17:14:00,chaseleft,sagawaexpress,240,100,sagawaexpress,False,y4r5y4r5y4r3y4r5y3r2y1r1y1r3y3r3y5r3y5r2y5r2y5r2y3r4y5r2y5r5y4r1y4r1y3r2y4r4y1r4y4r2y4r2y4r2y2r1y3r1y3r1y3r1y3r3y4r1y1r5y1r5y1r1y3r1y2r5y2r3y4r5y2r3y2r3y2r4y2r4y1r1y1r4y1r5y5r5y5r5y5r5y5r5y1r5y1r5y1r5y1r5
462845524,2024-01-16 17:07:00,chaseleft,sagawaexpress,238,100,chaseleft,False,y5r4y4r4y5r3y4r4y1r4y4r3y2r4y2r3y5r5y1r4y1r5y1r5y2r3y5r3y5r5y2r5y2r5y5r2y5r5y2r2y2r2y2r2y4r2y3r2y3r5y3r5y5r1y3r1y2r5y2r4y2r2y4r2y1r2y1r3y1r2y2r4y4r1y2r1y4r1y4r1y4r1y2r1y2r1y2r1y1r1y1r1y1r1y2
462848552,2024-01-16 17:05:00,ertruji,jebach_,406,193,ertruji,False,y2r5y2r5y2r5y2r5y5r4y2r5y5r1y2r1y2r1y2r5y1r4y1r5y1r5y1r4y3r4y4r1y4r2y4r2y4r3y4r3y4r4y4r4y4r5y4r5y5r2y5r2y5r1y2r2y2r3y2r1y2r4y2r2y2r5y4r5y1r5y1r1y1r2y1r5y1r1y3r3y3r3y1r3y3
462842700,2024-01-16 16:54:00,ertruji,jebach_,402,202,ertruji,False,y2r5y2r5y2r5y2r4y2r5y5r4y2r4y2r3y2r4y2r4y2r3y5r3y5r5y5r5y2r4y4r4y4r5y4r5y1r2y1r2y1r1y1r1y2r2y2r2y2r2y5r2y5r1y5r3y5r1y5r1y3r1y2r1y2r1y5r1y5r1y5r1y2r2y3r1y2r1y3r1y4r3y4r1y4r2y3
462834296,2024-01-16 16:44:00,jebach_,ertruji,213,397,ertruji,False,r5y4r5y4r5y4r4y5r5y2r5y5r5y2r2y2r1y2r1y2r1y4r4y2r4y1r4y1r5y1r5y1r2y1r2y1r3y2r5y2r5y2r5y5r4y1r5y3r1y2r4y2r5y5r5y4r5y4r3y2r1y4r3y2r5y2r3y2r5y2r3y2r5y5r4y3r2y2r2y3r2y3r4y3r1y2r2y2r3y4r5y4r2y4r1y2r2y2r1y2r1y2r1y2r1y2r1y2r1y2r1y2
461179523,2024-01-16 07:51:00,Celedrah,zOGC,57,1,Celedrah,False,r4y3r4y3r3y3r2y4r4y4r2y3r4y1r3y1r4y2r1y4r1y2r2y5r3y5r3y5r1y4r2y4r2y4r4y4r3y2r3y5r2y2r1y2r4y2r1y4r1y2r2
462698295,2024-01-16 06:10:00,PWCistheway,cshrimps,36,57,PWCistheway,False,r4y3r4y3r2y2r2y3r5y2r5y2r3y1r3y1r3y2r3y2r5y2r5y2r5y2r5y2r5y3r5y3r5y3r3y2r3y2r3y1r3y5r2y5r4y1r4y1r4y5r4y1r4y1r4y1r2y5r2y5r2y5r2y5r2
462694034,2024-01-16 06:05:00,cshrimps,PWCistheway,57,1,PWCistheway,False,r2y3r3y3r3y3r3y1r2y1r2y2r4y2r4y2r1y2r1y2r1y2r5y1r5y2r5y1r3y2r3y1r3y1r4y1r4y5r4y3r5y5r4y3r4y5r2y5r4y5r2y5r4y5r4y5
462699761,2024-01-16 06:00:00,cshrimps,PWCistheway,30,1,cshrimps,False,y1r3y2r4y4r4y5r3y5r3y3r2y4r3y3r2y4r2y4r3y1r5y1r1y2r3y4r3y4r3y2r2y4r2y2r5y2r3y3r2y3r2y3r2y3r3y1r3y2r1y1r1y2r5y1r5y4r4y1r4y1r4y3r5y3r4y4
462634217,2024-01-16 03:48:00,Ouranoboros,constancegdt,278,30,constancegdt,False,r4y3r4y3r1y4r1y4r1y4r1y4r2y4r1y5r2y4r4y5r2y5r4y5r2y5r4y4r2y2r3y4r3y3r3y1r3y1r3y1r3y1r1y1r1y1r2y1r2y2r2y2r1y2r5y2r1y1r1y3r1y3r1y3r4y5r4y5r4y5r4y5
462570262,2024-01-16 01:24:00,ertruji,Polonem5more,412,1,Polonem5more,False,r4y2r4y2r5y2r3y2r5y2r3y2r3y2r5y2r1y2r1y4r5y5r1y3r2y4r2y4r5y5r2y4r3y4r2y5r3y5r3y5r2y5r4y5r4y3r2y3r4y3r2y3r2y3r4y3r5y5r1y1r4y2r4y4r4y2r4y3r4y4
462530145,2024-01-15 23:42:00,pabloel magnifico,hamstaz,40,100,pabloel magnifico,False,r5y2r5y4r5y5r2y3r5y3r3y1r3y5r3y3r2y2r2y4r2y2r2y2r4y1r4y5r5y2r1y2r2y2r1y1r2y1r4y3r3y3r1y3r1y4r5y1r5y1r3y1r4y5r4y5r3y5r4y5r1y4r1y1r1
462487952,2024-01-15 21:17:00,J0N99,lucas1833,209,31,J0N99,False,y2r1y2r2y4r2y4r4y4r3y4r4y4r4y4r4y4r3y4r3y4r5y4r3y4r3y4r3y4r1y2r1y2r1y2r1y3r2y3r2y3r2y4r4y3r2y4r1y4r1y4r4y5r1y3r2y1r2y1r2y2r2y2r4y4r2y4r4y5r2y5r2y5r1y5r4y5r4y5r1y5r1y5r1y4r4y2r4y4r1y5r4y5r4y2
458389038,2024-01-15 18:47:00,vladtepes51,stephdereims,116,149,stephdereims,False,r5y4r5y4r5y4r5y5r3y4r5y5r5y4r5y4r2y1r1y1r1y2r1y1r1y5r1y3r1y5r1y2r1y2r1y5r1y5r1y3r2y3r5y1r2y1r5y1r5y1r1y3r5y5r5y5r4y4r5y3r5y3r5y3r1y5r2y4r5y5r5y5r5y5r2y5r3y5r3y2r5y1r1y1r4y1r2y1r4y1r2y2r3y2r2y1r2y1r2y1r2y4r2y2
462383349,2024-01-15 17:54:00,meeee1,yako55,30,1,yako55,False,r4y2r2y3r5y4r5y4r1y1r2y4r4y4r1y1r1y4r2y2r2y4r5y3r1y2r3y2r1y2r5y2r2y1r4y2r1y2r2y3r3y5r3y1r2y1r1y3r1y1r3y1r3y1r2y5r2y5r1y2r2y5r4y5r4y5r1y4r1y2r3y5r1y5r2y4r2y4
462417641,2024-01-15 17:17:00,chaseleft,sagawaexpress,235,100,sagawaexpress,False,r4y5r4y5r4y5r4y3r4y3r3y3r3y4r3y2r3y4r3y2r2y4r2y4r3y4r4y2r2y1r1y5r1y5r1y5r1y2r1y1r1y4r1y4r1y1r2y1r5y1r4y2r4y1r5y1r5y4r5y1r5y2r5y2r5y2r2y2r5y2r4y3r4y3r2y3
462401762,2024-01-15 16:43:00,chaseleft,sagawaexpress,230,100,chaseleft,False,r4y5r4y5r5y4r1y4r5y4r5y4r1y3r4y5r1y5r1y5r4y2r2y3r2y2r1y2r3y1r1y1r1y2r2y2r2y2r2y2r2y2r2y2r4y3r5y3r4y2r4y3r4y3r3y3r4y5r4y3r4y1r3y3r3y1r3y2r3y5r5y5r5y5r4y5r1y4r4y4r5y4r1y4r1y4r3y4r5
462407431,2024-01-15 16:37:00,chaseleft,sagawaexpress,224,105,chaseleft,False,r5y4r5y4r5y4r4y5r4y5r4y5r4y5r2y3r2y3r5y4r4y4r5y2r5y2r4y2r5y1r2y1r1y1r2y2r2y2r4y4r5y4r4y4r2y1r4y3r5y3r5y5r2y1r2y1r3y3r3y5r2y2r1y3r2y3r5y2r5y2r5y2r5y2r5y2r5y2r5y5r3y5r5y5r3y1r3y2r3y5r3y5r3
462404010,2024-01-15 16:32:00,chaseleft,sagawaexpress,217,112,sagawaexpress,False,r4y4r4y4r3y2r4y2r2y3r3y2r3y2r5y2r4y4r4y4r3y1r3y4r4y1r5y4r5y5r2y3r2y5r2y3r1y4r1y2r1y5r1y5r1y4r1y5r1y2r1y2r1y2r1y2r5y1r4y5r2y5r4y5r2y5r2y2r4y3r4y2r4y5r2y5r4y1r5y1r5y5r5y5r5y5r5y5r5y5r5y3r2y3
462391928,2024-01-15 16:26:00,sagawaexpress,chaseleft,120,210,sagawaexpress,False,y5r4y5r4y3r2y3r2y3r1y3r3y4r2y3r1y2r5y2r3y1r1y1r1y4r2y3r1y4r2y2r1y2r1y2r1y4r4y5r1y5r4y3r3y3r3y5r1y5r3y1r1y1r2y3r2y2r4y4r5y4r3y5r5y4r5y5r5y4r5y4r5y4r5y1r2y4r4y4r4y5r4y5r1y5r2y5r4y5r1y5r5y5r2y5
462396807,2024-01-15 16:19:00,chaseleft,sagawaexpress,223,106,chaseleft,False,y4r5y4r5y4r5y5r3y4r3y5r4y3r3y3r2y4r2y4r3y4r2y4r2y2r2y1r1y1r1y2r1y3r1y1r1y1r4y1r3y1r3y1r3y5r4y3r4y1r5y5r5y5r5y5r5y5r1y5r1y5r1y5r2y5r2y2r4y2r4y2r5y1r5y1r2y1r4y2r5y3r4y3r4y1r4y1r4y3r4y5
462396275,2024-01-15 16:13:00,sagawaexpress,chaseleft,114,216,sagawaexpress,False,r4y4r4y4r4y4r3y1r3y5r4y4r4y3r3y1r3y1r3y1r5y1r5y1r5y1r5y5r4y3r5y3r3y5r3y5r3y5r2y4r2y3r2y2r2y2r2y1r2y1r2y2r2y1r5y2r4y2r1y5r1y5r1y2r4y5r1y5r1y2r1y2r1y2r1y1r4y4r2y4r2y3r2y1r2y1r2y4r2
462397134,2024-01-15 16:07:00,chaseleft,sagawaexpress,229,100,sagawaexpress,False,y4r4y5r2y5r2y3r5y3r4y3r4y4r1y4r4y5r3y5r3y2r1y2r2y1r2y1r2y3r4y3r4y2r2y2r4y4r1y1r1y1r1y1r1y1r1y1r2y1r2y4r5y4r5y4r3y4r5y4r2y4r2y4r3y4r5y5r4y5r4y5r5y5r1y4r5y4r5y4r2y4r4y4r1y4r3y4r1
461178713,2024-01-15 10:00:00,Celedrah,MajorLight,30,1,Celedrah,False,r5y1r3y3r2y5r4y3r4y3r5y3r2y4r2y1r1y2r3y4r2y4r1y4r3y5r2y1r1y5r1y4r4y4r4y4r4y4r4y4r3y2r2y2r1y2r3y3r5y2r5y4r4y2r3y4r2y3r5y2r5y3r5y2r5
462235573,2024-01-15 06:55:00,jebach_,darrenmac,181,31,darrenmac,False,y4r5y4r5y4r5y5r4y4r4y5r5y5r1y1r1y1r1y2r1y4r1y4r1y4r1y4r1y4r1y1r2y3r2y2r2y2r2y3r2y4r2y3r2y2r5y5r5y5r5y1r5y5r5y4r5y5r2y2r3y1r3y1r3y1r3y1r5y3r5y3r4y2r4y2r4y1r4y2r5y2r4y2r4y5r1y5r4y5r1y5r1y5r4y3r5
462233681,2024-01-15 06:45:00,jebach_,ibaiB,169,1,ibaiB,False,r4y2r5y2r2y2r5y2r5y2r3y2r5y5r3y5r3y5r4y2r3y2r3y5r3y2r2y2r3y4r5y5r2y5r5y5r4y5r4y5r2y5r2y5r2y5r1y4r1y4r1y3r2y1r4y4r1y4r1y4r4y1r4y5r2y3r2y3r2y2r1y3r2y4r2y3r2y3r1y4r4y2
460033090,2024-01-15 06:43:00,lapinou,Rand-al-Thor,282,118,Rand-al-Thor,False,y3r5y4r5y5r5y1r5y1r5y5r5y2r5y3r5y3r1y2r1y4r1y4r1y4r1y4r1y4r2y4r3y4r2y5r3y5r2y2r2y2r2y2r2y2r4y3r2y3r2y1r5y3r5y1r5y1r5y1r5y1r1y2r3y2r5y2r5y2r4y2r4y2r3y1r1y1r3y2r3y2r3y2r3
462150027,2024-01-15 04:02:00,Bayesian_Nico,lmsp95,146,34,lmsp95,False,r4y5r4y5r5y4r5y3r5y3r5y3r2y3r2y3r3y2r3y2r3y2r3y2r3y2r3y2r4y1r4y1r4y1r1y1r1y1r2y1r2y3r2y2r1y4r1y4r1y4r1y4r1y5r4y5r5y5r4y5r5y4r4y4r2y2r1y5r1y1r2y2r2y5r2y2r5y1
461081203,2024-01-15 03:59:00,iamnoobabc,obKnoxious,43,105,obKnoxious,False,r5y1r3y2r4y5r3y3r3y3r4y2r2y2r5y3r4y2r2y2r3y4r3y1r3y4r3y4r4y5r2y3r2y2r1y2r3y2r4y4r5y4r1y2r2y3r1y2r1y2r5y1r1y1r4y1r2y3r2y1r1y1r1y1r5y5r5y4r4y4r2y3r2y3r2y2r4y4r4y1r4y2
462159565,2024-01-15 03:52:00,bananahi,nerakdeschmidler,119,60,nerakdeschmidler,False,y5r4y4r4y4r5y4r5y4r5y2r1y1r1y3r1y3r2y3r5y4r5y4r1y4r1y2r2y2r1y4r1y5r1y3r2y3r2y3r2y1r2y1r2y1r2y1r5y2r5y2r4y1r4y1r4y1r4y1r4y5r5y2r5y5r5y2r4
462156050,2024-01-15 03:47:00,Bayesian_Nico,lmsp95,146,34,lmsp95,False,y2r4y5r3y3r4y3r2y2r3y5r3y2r4y3r4y2r2y2r2y2r3y5r2y4r2y4r3y2r2y5r2y5r5y2r5y2r1y1r1y1r1y1r1y1r1y5r5y1r5y1r5y1r5y1r5y1r5y3r4y3r4y3r4y4r3y4r3y3r3
462155853,2024-01-15 03:44:00,bananahi,nerakdeschmidler,95,60,nerakdeschmidler,False,y5r5y5r5y4r5y4r4y4r1y1r2y2r2y2r5y2r3y4r4y3r3y3r3y3r3y3r2y3r3y3r4y2r3y4r2y2r4y2r4y2r4y2r4y2r4y2r4y2r1y1r1y1r1y1r1y1r1y1r1y4r1y1r1y1r2y1r2y1r2y5r2y4r5y4r2
462153541,2024-01-15 03:39:00,bananahi,nerakdeschmidler,66,60,bananahi,False,y2r4y5r3y1r3y5r4y1r3y5r3y4r3y3r3y3r1y2r1y2r1y4r1y2r1y2r1y4r1y2r1y2r2y2r2y3r2y3r2y4r5y1r5y4r5y4r5y1r4y5r4y5r4y4r2y3r2y4r5y3r2y1r2y1r2y1r2y5r5y4
462144464,2024-01-15 03:26:00,ertruji,-Tony,411,1,ertruji,False,r5y4r5y4r5y4r4y3r5y5r5y5r5y4r4y3r1y4r2y1r1y1r5y1r5y5r5y3r5y3r5y5r5y3r2y5r5y5r5y3r5y4r2y4r5y4r4y4r2y1r2y5r3y1r3y1r4y1r4y1r1y4r4y2r1y4r2y4r1y4r1y4r3y4r3y4r2y4r2y2r2y2r1y4r1y2r3y2r3y2r4y2r4y4r5y4r5
462131768,2024-01-15 03:19:00,Steve050261,Polonem5more,491,1,Steve050261,False,r1y5r5y5r5y4r5y4r3y5r5y5r5y5r5y5r4y5r4y5r4y1r1y1r4y1r4y3r1y2r1y2r4y3r2y3r3y4r3y2r1y2r2y2r2y2r1y4r2y4r4y2r5y4r3y4r3y3r2y3r5y3r2y1r3y4r3y1r2y2r3y2r5
462119722,2024-01-15 02:07:00,Remiso,-Tony,439,1,-Tony,False,y4r5y5r5y5r5y5r5y5r5y5r2y3r2y3r5y3r1y1r1y2r1y4r1y4r1y4r1y5r4y4r5y3r2y1r2y1r2y4r2y3r4y4r4y3r2y4r2y4r2y2r2y2r4y4r5y5r4y2r4y1r4y1r4y5r4y4r4y5r4y4r2y5r4y1r4y1r4y5r2y5r2y5r1y1r2y5r1y5r5
457646702,2024-01-14 22:31:00,Oldbuck,kylereynolds,132,103,kylereynolds,False,y3r2y2r3y2r3y4r2y4r3y2r5y3r5y4r3y3r4y2r5y2r5y1r5y1r2y4r5y3r1y3r2y5r2y4r1y5r1y1r2y1r2y1r2y1r4y1r1y3r4y3r4y3r1y2r1y3r1y1r4y2r4y2r4y4r3y5r5y5r4y5r5y5r1y5r5
437475962,2024-01-14 20:26:00,koolgreg,lili038,152,126,lili038,False,r5y4r5y4r5y4r3y2r3y2r3y2r1y3r3y3r5y5r3y5r3y4r4y1r4y1r4y2r4y3r4y3r4y2r4y2r4y1r4y4r4y1r4y4r2y4r2y1r5y5r2y3r2y3r5y5r1y4r1y5r2y1r2y2r1y4r1y3r5y2r5y4r5y2r5y4r1y5r5y2r2y1r5y1r2y2r2y5
461972674,2024-01-14 19:23:00,chaseleft,sagawaexpress,224,100,chaseleft,False,y5r4y2r4y2r4y5r4y2r4y2r5y4r4y1r3y1r3y3r4y1r3y5r3y4r4y4r4y3r4y5r4y4r4y1r5y3r4y1r5y4r5y4r5y5r3y5r3y5r3y5r2y5r2y4r2y5r5y3r5y3r5y1r2y4r2y4r2y4r2y4r2y3r1y4r1y2r1y2r1y3r4y1r2y1r4y1r4y1r4y4r4y2r1y3
461976753,2024-01-14 19:18:00,chaseleft,sagawaexpress,218,103,sagawaexpress,False,r4y3r4y4r4y5r4y2r3y5r3y1r3y1r3y2r1y2r1y2r1y2r1y2r1y3r2y3r2y4r1y4r2y5r3y2r2y4r3y4r2y5r2y4r2y5r2y4r2y2r2y3r2y3r2y5r3y3r3y4r3y4r4y1r5y5r5y5r5y4
461979312,2024-01-14 19:13:00,chaseleft,sagawaexpress,211,110,chaseleft,False,y5r4y4r4y4r3y2r5y1r4y1r4y5r4y1r5y1r4y4r3y2r2y2r3y2r3y4r5y4r2y4r2y4r2y4r2y5r2y3r2y3r2y4r2y2r2y2r5y4r2y1r2y1r3y1r3y1r3y4r4y3r4y2r4y2r4y2r4y2r5y5r5y2r5y2r5y5r5y3r5y3r5y3r5y4r5y2r5y5r5y5r5y5
461976680,2024-01-14 19:08:00,sagawaexpress,chaseleft,117,204,chaseleft,False,r4y5r3y4r5y5r5y3r4y3r4y3r4y4r2y4r2y4r5y4r5y3r5y5r4y3r4y2r1y2r3y2r3y4r3y2r4y1r4y1r2y1r2y3r2y1r2y5r2y5r1y5r1y2r1y5r1y5r1y4r2y5r5y2r3y1r5y1r1y1r3y1r5y4r1y4r1y4r1y1
461961239,2024-01-14 19:04:00,chaseleft,sagawaexpress,217,104,sagawaexpress,False,r4y2r5y2r5y2r3y1r4y4r3y4r5y4r3y4r4y1r4y3r5y3r5y4r5y4r2y2r2y2r2y2r3y2r3y3r3y2r2y1r2y1r2y2r2y1r5y2r2y1r1y5r4y1r2y1r2y1r2y1r2y2r5y4r2y5r4y5r4y5r4y3r2y4r4y5r4y3r4y4r4y4r4y4r4y4r4y1r4y1r1y3
